,ms_file_label,peak_label,mz_mean,peak_area,Sample
1038,SCR_10_pos_13,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SCR
1039,SCR_10_pos_13,Acetoxytomatine_II_rt5p3,1092.5608,2753474.0,SCR
1040,SCR_10_pos_13,Acetoxytomatine_II_rt5p4,1092.5608,253206.0,SCR
1041,SCR_10_pos_13,EsculeosideB_rt2p2,1228.5957,0.0,SCR
1042,SCR_10_pos_13,EsculeosideB_rt2p3,1228.5957,0.0,SCR
1043,SCR_10_pos_13,LycoEscu_rt3p3,1270.6076,0.0,SCR
1044,SCR_10_pos_13,LycoEscu_rt2p4,1270.6076,0.0,SCR
1045,SG_1_pos_199,Dehydrotomatine,1034.5422,3448743.0,SG
1046,SG_1_pos_199,alpha-Tomatine,1036.5613,10739653.0,SG
1047,SG_1_pos_199,Tomatidine,416.3531,836580.0,SG
1048,SG_1_pos_199,Hydroxytomatine_range,1050.55,1400986.0,SG
1049,SG_1_pos_199,Acetoxytomatine_II_rt4p4,1092.5608,100511.0,SG
1050,SG_1_pos_199,Acetoxytomatine_II_rt5p3,1092.5608,2832203.0,SG
1051,SG_1_pos_199,Acetoxytomatine_II_rt5p4,1092.5608,417326.0,SG
1052,SG_1_pos_199,EsculeosideB_rt2p2,1228.5957,0.0,SG
1053,SG_1_pos_199,EsculeosideB_rt2p3,1228.5957,0.0,SG
1054,SG_1_pos_199,LycoEscu_rt3p3,1270.6076,0.0,SG
1055,SG_1_pos_199,LycoEscu_rt2p4,1270.6076,0.0,SG
1056,SG_2_pos_82,Dehydrotomatine,1034.5422,470650.0,SG
1057,SG_2_pos_82,alpha-Tomatine,1036.5613,4277230.0,SG
1058,SG_2_pos_82,Tomatidine,416.3531,0.0,SG
1059,SG_2_pos_82,Hydroxytomatine_range,1050.55,2890561.0,SG
1060,SG_2_pos_82,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SG
1061,SG_2_pos_82,Acetoxytomatine_II_rt5p3,1092.5608,3780660.0,SG
1062,SG_2_pos_82,Acetoxytomatine_II_rt5p4,1092.5608,548873.0,SG
1063,SG_2_pos_82,EsculeosideB_rt2p2,1228.5957,0.0,SG
1064,SG_2_pos_82,EsculeosideB_rt2p3,1228.5957,0.0,SG
1065,SG_2_pos_82,LycoEscu_rt3p3,1270.6076,0.0,SG
1066,SG_2_pos_82,LycoEscu_rt2p4,1270.6076,0.0,SG
1067,SG_3_pos_21,Dehydrotomatine,1034.5422,3577276.0,SG
1068,SG_3_pos_21,alpha-Tomatine,1036.5613,8581398.0,SG
1069,SG_3_pos_21,Tomatidine,416.3531,0.0,SG
1070,SG_3_pos_21,Hydroxytomatine_range,1050.55,773311.0,SG
1071,SG_3_pos_21,Acetoxytomatine_II_rt4p4,1092.5608,57809.0,SG
1072,SG_3_pos_21,Acetoxytomatine_II_rt5p3,1092.5608,2726751.0,SG
1073,SG_3_pos_21,Acetoxytomatine_II_rt5p4,1092.5608,395484.0,SG
1074,SG_3_pos_21,EsculeosideB_rt2p2,1228.5957,0.0,SG
1075,SG_3_pos_21,EsculeosideB_rt2p3,1228.5957,0.0,SG
1076,SG_3_pos_21,LycoEscu_rt3p3,1270.6076,0.0,SG
1077,SG_3_pos_21,LycoEscu_rt2p4,1270.6076,0.0,SG
1078,SG_4_pos_15,Dehydrotomatine,1034.5422,4486504.0,SG
1079,SG_4_pos_15,alpha-Tomatine,1036.5613,11038834.0,SG
1080,SG_4_pos_15,Tomatidine,416.3531,8799.0,SG
1081,SG_4_pos_15,Hydroxytomatine_range,1050.55,1946630.0,SG
1082,SG_4_pos_15,Acetoxytomatine_II_rt4p4,1092.5608,190969.0,SG
1083,SG_4_pos_15,Acetoxytomatine_II_rt5p3,1092.5608,3146440.0,SG
1084,SG_4_pos_15,Acetoxytomatine_II_rt5p4,1092.5608,618748.0,SG
1085,SG_4_pos_15,EsculeosideB_rt2p2,1228.5957,0.0,SG
1086,SG_4_pos_15,EsculeosideB_rt2p3,1228.5957,0.0,SG
1087,SG_4_pos_15,LycoEscu_rt3p3,1270.6076,0.0,SG
1088,SG_4_pos_15,LycoEscu_rt2p4,1270.6076,0.0,SG
1089,SG_5_pos_191,Dehydrotomatine,1034.5422,4223045.0,SG
1090,SG_5_pos_191,alpha-Tomatine,1036.5613,10142543.0,SG
1091,SG_5_pos_191,Tomatidine,416.3531,796119.0,SG
1092,SG_5_pos_191,Hydroxytomatine_range,1050.55,1133778.0,SG
1093,SG_5_pos_191,Acetoxytomatine_II_rt4p4,1092.5608,75552.0,SG
1094,SG_5_pos_191,Acetoxytomatine_II_rt5p3,1092.5608,2678170.0,SG
1095,SG_5_pos_191,Acetoxytomatine_II_rt5p4,1092.5608,412931.0,SG
1096,SG_5_pos_191,EsculeosideB_rt2p2,1228.5957,0.0,SG
1097,SG_5_pos_191,EsculeosideB_rt2p3,1228.5957,0.0,SG
1098,SG_5_pos_191,LycoEscu_rt3p3,1270.6076,0.0,SG
1099,SG_5_pos_191,LycoEscu_rt2p4,1270.6076,0.0,SG
1100,SG_6_pos_23,Dehydrotomatine,1034.5422,3558918.0,SG
1101,SG_6_pos_23,alpha-Tomatine,1036.5613,8828665.0,SG
1102,SG_6_pos_23,Tomatidine,416.3531,4223.0,SG
1103,SG_6_pos_23,Hydroxytomatine_range,1050.55,772386.0,SG
1104,SG_6_pos_23,Acetoxytomatine_II_rt4p4,1092.5608,41717.0,SG
1105,SG_6_pos_23,Acetoxytomatine_II_rt5p3,1092.5608,2707038.0,SG
1106,SG_6_pos_23,Acetoxytomatine_II_rt5p4,1092.5608,383289.0,SG
1107,SG_6_pos_23,EsculeosideB_rt2p2,1228.5957,0.0,SG
1108,SG_6_pos_23,EsculeosideB_rt2p3,1228.5957,0.0,SG
1109,SG_6_pos_23,LycoEscu_rt3p3,1270.6076,0.0,SG
1110,SG_6_pos_23,LycoEscu_rt2p4,1270.6076,0.0,SG
1111,SG_7_pos_164,Dehydrotomatine,1034.5422,3999697.0,SG
1112,SG_7_pos_164,alpha-Tomatine,1036.5613,9905708.0,SG
1113,SG_7_pos_164,Tomatidine,416.3531,815406.0,SG
1114,SG_7_pos_164,Hydroxytomatine_range,1050.55,1055935.0,SG
1115,SG_7_pos_164,Acetoxytomatine_II_rt4p4,1092.5608,66986.0,SG
1116,SG_7_pos_164,Acetoxytomatine_II_rt5p3,1092.5608,2696277.0,SG
1117,SG_7_pos_164,Acetoxytomatine_II_rt5p4,1092.5608,388098.0,SG
1118,SG_7_pos_164,EsculeosideB_rt2p2,1228.5957,0.0,SG
1119,SG_7_pos_164,EsculeosideB_rt2p3,1228.5957,0.0,SG
1120,SG_7_pos_164,LycoEscu_rt3p3,1270.6076,0.0,SG
1121,SG_7_pos_164,LycoEscu_rt2p4,1270.6076,0.0,SG
1122,SG_8_pos_93,Dehydrotomatine,1034.5422,4336500.0,SG
1123,SG_8_pos_93,alpha-Tomatine,1036.5613,7771520.0,SG
1124,SG_8_pos_93,Tomatidine,416.3531,4076.0,SG
1125,SG_8_pos_93,Hydroxytomatine_range,1050.55,18769.0,SG
1126,SG_8_pos_93,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SG
1127,SG_8_pos_93,Acetoxytomatine_II_rt5p3,1092.5608,110964.0,SG
1128,SG_8_pos_93,Acetoxytomatine_II_rt5p4,1092.5608,0.0,SG
1129,SG_8_pos_93,EsculeosideB_rt2p2,1228.5957,0.0,SG
1130,SG_8_pos_93,EsculeosideB_rt2p3,1228.5957,0.0,SG
1131,SG_8_pos_93,LycoEscu_rt3p3,1270.6076,0.0,SG
1132,SG_8_pos_93,LycoEscu_rt2p4,1270.6076,0.0,SG
1133,SG_9_pos_14,Dehydrotomatine,1034.5422,3915555.0,SG
1134,SG_9_pos_14,alpha-Tomatine,1036.5613,9070680.0,SG
1135,SG_9_pos_14,Tomatidine,416.3531,4076.0,SG
1136,SG_9_pos_14,Hydroxytomatine_range,1050.55,959423.0,SG
1137,SG_9_pos_14,Acetoxytomatine_II_rt4p4,1092.5608,77740.0,SG
1138,SG_9_pos_14,Acetoxytomatine_II_rt5p3,1092.5608,2799445.0,SG
1139,SG_9_pos_14,Acetoxytomatine_II_rt5p4,1092.5608,442254.0,SG
1140,SG_9_pos_14,EsculeosideB_rt2p2,1228.5957,0.0,SG
1141,SG_9_pos_14,EsculeosideB_rt2p3,1228.5957,0.0,SG
1142,SG_9_pos_14,LycoEscu_rt3p3,1270.6076,0.0,SG
1143,SG_9_pos_14,LycoEscu_rt2p4,1270.6076,0.0,SG
1144,SG_10_pos_167,Dehydrotomatine,1034.5422,3939911.0,SG
1145,SG_10_pos_167,alpha-Tomatine,1036.5613,9782456.0,SG
1146,SG_10_pos_167,Tomatidine,416.3531,802546.0,SG
1147,SG_10_pos_167,Hydroxytomatine_range,1050.55,1013129.0,SG
1148,SG_10_pos_167,Acetoxytomatine_II_rt4p4,1092.5608,61278.0,SG
1149,SG_10_pos_167,Acetoxytomatine_II_rt5p3,1092.5608,2398412.0,SG
1150,SG_10_pos_167,Acetoxytomatine_II_rt5p4,1092.5608,366741.0,SG
1151,SG_10_pos_167,EsculeosideB_rt2p2,1228.5957,0.0,SG
1152,SG_10_pos_167,EsculeosideB_rt2p3,1228.5957,0.0,SG
1153,SG_10_pos_167,LycoEscu_rt3p3,1270.6076,0.0,SG
1154,SG_10_pos_167,LycoEscu_rt2p4,1270.6076,0.0,SG
1155,SH_1_pos_25,Dehydrotomatine,1034.5422,928167.0,SH
1156,SH_1_pos_25,alpha-Tomatine,1036.5613,3864536.0,SH
1157,SH_1_pos_25,Tomatidine,416.3531,0.0,SH
1158,SH_1_pos_25,Hydroxytomatine_range,1050.55,1642507.0,SH
1159,SH_1_pos_25,Acetoxytomatine_II_rt4p4,1092.5608,39632.0,SH
1160,SH_1_pos_25,Acetoxytomatine_II_rt5p3,1092.5608,3599104.0,SH
1161,SH_1_pos_25,Acetoxytomatine_II_rt5p4,1092.5608,434443.0,SH
1162,SH_1_pos_25,EsculeosideB_rt2p2,1228.5957,0.0,SH
1163,SH_1_pos_25,EsculeosideB_rt2p3,1228.5957,0.0,SH
1164,SH_1_pos_25,LycoEscu_rt3p3,1270.6076,0.0,SH
1165,SH_1_pos_25,LycoEscu_rt2p4,1270.6076,0.0,SH
1166,SH_2_pos_16,Dehydrotomatine,1034.5422,881774.0,SH
1167,SH_2_pos_16,alpha-Tomatine,1036.5613,3663155.0,SH
1168,SH_2_pos_16,Tomatidine,416.3531,0.0,SH
1169,SH_2_pos_16,Hydroxytomatine_range,1050.55,1588144.0,SH
1170,SH_2_pos_16,Acetoxytomatine_II_rt4p4,1092.5608,41579.0,SH
1171,SH_2_pos_16,Acetoxytomatine_II_rt5p3,1092.5608,3085601.0,SH
1172,SH_2_pos_16,Acetoxytomatine_II_rt5p4,1092.5608,366165.0,SH
1173,SH_2_pos_16,EsculeosideB_rt2p2,1228.5957,0.0,SH
1174,SH_2_pos_16,EsculeosideB_rt2p3,1228.5957,0.0,SH
1175,SH_2_pos_16,LycoEscu_rt3p3,1270.6076,0.0,SH
1176,SH_2_pos_16,LycoEscu_rt2p4,1270.6076,0.0,SH
1177,SH_3_pos_165,Dehydrotomatine,1034.5422,1056124.0,SH
1178,SH_3_pos_165,alpha-Tomatine,1036.5613,4064339.0,SH
1179,SH_3_pos_165,Tomatidine,416.3531,788634.0,SH
1180,SH_3_pos_165,Hydroxytomatine_range,1050.55,2019429.0,SH
1181,SH_3_pos_165,Acetoxytomatine_II_rt4p4,1092.5608,58218.0,SH
1182,SH_3_pos_165,Acetoxytomatine_II_rt5p3,1092.5608,3291680.0,SH
1183,SH_3_pos_165,Acetoxytomatine_II_rt5p4,1092.5608,405837.0,SH
1184,SH_3_pos_165,EsculeosideB_rt2p2,1228.5957,0.0,SH
1185,SH_3_pos_165,EsculeosideB_rt2p3,1228.5957,0.0,SH
1186,SH_3_pos_165,LycoEscu_rt3p3,1270.6076,0.0,SH
1187,SH_3_pos_165,LycoEscu_rt2p4,1270.6076,0.0,SH
1188,SH_4_pos_85,Dehydrotomatine,1034.5422,443026.0,SH
1189,SH_4_pos_85,alpha-Tomatine,1036.5613,4627692.0,SH
1190,SH_4_pos_85,Tomatidine,416.3531,0.0,SH
1191,SH_4_pos_85,Hydroxytomatine_range,1050.55,20306171.0,SH
1192,SH_4_pos_85,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SH
1193,SH_4_pos_85,Acetoxytomatine_II_rt5p3,1092.5608,71822.0,SH
1194,SH_4_pos_85,Acetoxytomatine_II_rt5p4,1092.5608,0.0,SH
1195,SH_4_pos_85,EsculeosideB_rt2p2,1228.5957,0.0,SH
1196,SH_4_pos_85,EsculeosideB_rt2p3,1228.5957,0.0,SH
1197,SH_4_pos_85,LycoEscu_rt3p3,1270.6076,0.0,SH
1198,SH_4_pos_85,LycoEscu_rt2p4,1270.6076,0.0,SH
1199,SH_5_pos_24,Dehydrotomatine,1034.5422,1035427.0,SH
1200,SH_5_pos_24,alpha-Tomatine,1036.5613,4151103.0,SH
1201,SH_5_pos_24,Tomatidine,416.3531,0.0,SH
1202,SH_5_pos_24,Hydroxytomatine_range,1050.55,2105286.0,SH
1203,SH_5_pos_24,Acetoxytomatine_II_rt4p4,1092.5608,54619.0,SH
1204,SH_5_pos_24,Acetoxytomatine_II_rt5p3,1092.5608,3744897.0,SH
1205,SH_5_pos_24,Acetoxytomatine_II_rt5p4,1092.5608,471021.0,SH
1206,SH_5_pos_24,EsculeosideB_rt2p2,1228.5957,0.0,SH
1207,SH_5_pos_24,EsculeosideB_rt2p3,1228.5957,0.0,SH
1208,SH_5_pos_24,LycoEscu_rt3p3,1270.6076,0.0,SH
1209,SH_5_pos_24,LycoEscu_rt2p4,1270.6076,0.0,SH
1210,SH_6_pos_172,Dehydrotomatine,1034.5422,953395.0,SH
1211,SH_6_pos_172,alpha-Tomatine,1036.5613,3763031.0,SH
1212,SH_6_pos_172,Tomatidine,416.3531,780275.0,SH
1213,SH_6_pos_172,Hydroxytomatine_range,1050.55,1519035.0,SH
1214,SH_6_pos_172,Acetoxytomatine_II_rt4p4,1092.5608,39220.0,SH
1215,SH_6_pos_172,Acetoxytomatine_II_rt5p3,1092.5608,2878884.0,SH
1216,SH_6_pos_172,Acetoxytomatine_II_rt5p4,1092.5608,335901.0,SH
1217,SH_6_pos_172,EsculeosideB_rt2p2,1228.5957,0.0,SH
1218,SH_6_pos_172,EsculeosideB_rt2p3,1228.5957,0.0,SH
1219,SH_6_pos_172,LycoEscu_rt3p3,1270.6076,0.0,SH
1220,SH_6_pos_172,LycoEscu_rt2p4,1270.6076,0.0,SH
1221,SH_7_pos_168,Dehydrotomatine,1034.5422,1045505.0,SH
1222,SH_7_pos_168,alpha-Tomatine,1036.5613,3922491.0,SH
1223,SH_7_pos_168,Tomatidine,416.3531,793674.0,SH
1224,SH_7_pos_168,Hydroxytomatine_range,1050.55,1789285.0,SH
1225,SH_7_pos_168,Acetoxytomatine_II_rt4p4,1092.5608,34731.0,SH
1226,SH_7_pos_168,Acetoxytomatine_II_rt5p3,1092.5608,3112390.0,SH
1227,SH_7_pos_168,Acetoxytomatine_II_rt5p4,1092.5608,372201.0,SH
1228,SH_7_pos_168,EsculeosideB_rt2p2,1228.5957,0.0,SH
1229,SH_7_pos_168,EsculeosideB_rt2p3,1228.5957,0.0,SH
1230,SH_7_pos_168,LycoEscu_rt3p3,1270.6076,0.0,SH
1231,SH_7_pos_168,LycoEscu_rt2p4,1270.6076,0.0,SH
1232,SH_8_pos_161,Dehydrotomatine,1034.5422,921481.0,SH
1233,SH_8_pos_161,alpha-Tomatine,1036.5613,3662088.0,SH
1234,SH_8_pos_161,Tomatidine,416.3531,789316.0,SH
1235,SH_8_pos_161,Hydroxytomatine_range,1050.55,1367003.0,SH
1236,SH_8_pos_161,Acetoxytomatine_II_rt4p4,1092.5608,42715.0,SH
1237,SH_8_pos_161,Acetoxytomatine_II_rt5p3,1092.5608,2879931.0,SH
1238,SH_8_pos_161,Acetoxytomatine_II_rt5p4,1092.5608,332461.0,SH
1239,SH_8_pos_161,EsculeosideB_rt2p2,1228.5957,0.0,SH
1240,SH_8_pos_161,EsculeosideB_rt2p3,1228.5957,0.0,SH
1241,SH_8_pos_161,LycoEscu_rt3p3,1270.6076,0.0,SH
1242,SH_8_pos_161,LycoEscu_rt2p4,1270.6076,0.0,SH
1243,SH_9_pos_186,Dehydrotomatine,1034.5422,1038387.0,SH
1244,SH_9_pos_186,alpha-Tomatine,1036.5613,3730229.0,SH
1245,SH_9_pos_186,Tomatidine,416.3531,778344.0,SH
1246,SH_9_pos_186,Hydroxytomatine_range,1050.55,1755290.0,SH
1247,SH_9_pos_186,Acetoxytomatine_II_rt4p4,1092.5608,40473.0,SH
1248,SH_9_pos_186,Acetoxytomatine_II_rt5p3,1092.5608,3175924.0,SH
1249,SH_9_pos_186,Acetoxytomatine_II_rt5p4,1092.5608,353843.0,SH
1250,SH_9_pos_186,EsculeosideB_rt2p2,1228.5957,0.0,SH
1251,SH_9_pos_186,EsculeosideB_rt2p3,1228.5957,0.0,SH
1252,SH_9_pos_186,LycoEscu_rt3p3,1270.6076,0.0,SH
1253,SH_9_pos_186,LycoEscu_rt2p4,1270.6076,0.0,SH
1254,SH_10_pos_162,Dehydrotomatine,1034.5422,897883.0,SH
1255,SH_10_pos_162,alpha-Tomatine,1036.5613,3717360.0,SH
1256,SH_10_pos_162,Tomatidine,416.3531,779434.0,SH
1257,SH_10_pos_162,Hydroxytomatine_range,1050.55,1510352.0,SH
1258,SH_10_pos_162,Acetoxytomatine_II_rt4p4,1092.5608,38342.0,SH
1259,SH_10_pos_162,Acetoxytomatine_II_rt5p3,1092.5608,2850494.0,SH
1260,SH_10_pos_162,Acetoxytomatine_II_rt5p4,1092.5608,324005.0,SH
1261,SH_10_pos_162,EsculeosideB_rt2p2,1228.5957,0.0,SH
1262,SH_10_pos_162,EsculeosideB_rt2p3,1228.5957,0.0,SH
1263,SH_10_pos_162,LycoEscu_rt3p3,1270.6076,0.0,SH
1264,SH_10_pos_162,LycoEscu_rt2p4,1270.6076,0.0,SH
1265,SHY_1_pos_26,Dehydrotomatine,1034.5422,2300533.0,SHY
1266,SHY_1_pos_26,alpha-Tomatine,1036.5613,10674003.0,SHY
1267,SHY_1_pos_26,Tomatidine,416.3531,15953.0,SHY
1268,SHY_1_pos_26,Hydroxytomatine_range,1050.55,3056270.0,SHY
1269,SHY_1_pos_26,Acetoxytomatine_II_rt4p4,1092.5608,149048.0,SHY
1270,SHY_1_pos_26,Acetoxytomatine_II_rt5p3,1092.5608,5494864.0,SHY
1271,SHY_1_pos_26,Acetoxytomatine_II_rt5p4,1092.5608,1210855.0,SHY
1272,SHY_1_pos_26,EsculeosideB_rt2p2,1228.5957,8153.0,SHY
1273,SHY_1_pos_26,EsculeosideB_rt2p3,1228.5957,1095.0,SHY
1274,SHY_1_pos_26,LycoEscu_rt3p3,1270.6076,23538.0,SHY
1275,SHY_1_pos_26,LycoEscu_rt2p4,1270.6076,0.0,SHY
1276,SHY_2_pos_107,Dehydrotomatine,1034.5422,1971271.0,SHY
1277,SHY_2_pos_107,alpha-Tomatine,1036.5613,7894052.0,SHY
1278,SHY_2_pos_107,Tomatidine,416.3531,17376.0,SHY
1279,SHY_2_pos_107,Hydroxytomatine_range,1050.55,17816.0,SHY
1280,SHY_2_pos_107,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SHY
1281,SHY_2_pos_107,Acetoxytomatine_II_rt5p3,1092.5608,166546.0,SHY
1282,SHY_2_pos_107,Acetoxytomatine_II_rt5p4,1092.5608,4173.0,SHY
1283,SHY_2_pos_107,EsculeosideB_rt2p2,1228.5957,0.0,SHY
1284,SHY_2_pos_107,EsculeosideB_rt2p3,1228.5957,0.0,SHY
1285,SHY_2_pos_107,LycoEscu_rt3p3,1270.6076,0.0,SHY
1286,SHY_2_pos_107,LycoEscu_rt2p4,1270.6076,0.0,SHY
1287,SHY_3_pos_75,Dehydrotomatine,1034.5422,589420.0,SHY
1288,SHY_3_pos_75,alpha-Tomatine,1036.5613,5222957.0,SHY
1289,SHY_3_pos_75,Tomatidine,416.3531,0.0,SHY
1290,SHY_3_pos_75,Hydroxytomatine_range,1050.55,10341185.0,SHY
1291,SHY_3_pos_75,Acetoxytomatine_II_rt4p4,1092.5608,85112.0,SHY
1292,SHY_3_pos_75,Acetoxytomatine_II_rt5p3,1092.5608,5617311.0,SHY
1293,SHY_3_pos_75,Acetoxytomatine_II_rt5p4,1092.5608,684150.0,SHY
1294,SHY_3_pos_75,EsculeosideB_rt2p2,1228.5957,0.0,SHY
1295,SHY_3_pos_75,EsculeosideB_rt2p3,1228.5957,0.0,SHY
1296,SHY_3_pos_75,LycoEscu_rt3p3,1270.6076,0.0,SHY
1297,SHY_3_pos_75,LycoEscu_rt2p4,1270.6076,0.0,SHY
1298,SHY_4_pos_122,Dehydrotomatine,1034.5422,4474611.0,SHY
1299,SHY_4_pos_122,alpha-Tomatine,1036.5613,8089845.0,SHY
1300,SHY_4_pos_122,Tomatidine,416.3531,16608.0,SHY
1301,SHY_4_pos_122,Hydroxytomatine_range,1050.55,37184.0,SHY
1302,SHY_4_pos_122,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SHY
1303,SHY_4_pos_122,Acetoxytomatine_II_rt5p3,1092.5608,149901.0,SHY
1304,SHY_4_pos_122,Acetoxytomatine_II_rt5p4,1092.5608,0.0,SHY
1305,SHY_4_pos_122,EsculeosideB_rt2p2,1228.5957,0.0,SHY
1306,SHY_4_pos_122,EsculeosideB_rt2p3,1228.5957,0.0,SHY
1307,SHY_4_pos_122,LycoEscu_rt3p3,1270.6076,0.0,SHY
1308,SHY_4_pos_122,LycoEscu_rt2p4,1270.6076,0.0,SHY
1309,SHY_5_pos_147,Dehydrotomatine,1034.5422,2133724.0,SHY
1310,SHY_5_pos_147,alpha-Tomatine,1036.5613,8899564.0,SHY
1311,SHY_5_pos_147,Tomatidine,416.3531,805652.0,SHY
1312,SHY_5_pos_147,Hydroxytomatine_range,1050.55,4361288.0,SHY
1313,SHY_5_pos_147,Acetoxytomatine_II_rt4p4,1092.5608,238097.0,SHY
1314,SHY_5_pos_147,Acetoxytomatine_II_rt5p3,1092.5608,6423105.0,SHY
1315,SHY_5_pos_147,Acetoxytomatine_II_rt5p4,1092.5608,1143537.0,SHY
1316,SHY_5_pos_147,EsculeosideB_rt2p2,1228.5957,2380.0,SHY
1317,SHY_5_pos_147,EsculeosideB_rt2p3,1228.5957,0.0,SHY
1318,SHY_5_pos_147,LycoEscu_rt3p3,1270.6076,0.0,SHY
1319,SHY_5_pos_147,LycoEscu_rt2p4,1270.6076,0.0,SHY
1320,SHY_6_pos_157,Dehydrotomatine,1034.5422,1870235.0,SHY
1321,SHY_6_pos_157,alpha-Tomatine,1036.5613,8043025.0,SHY
1322,SHY_6_pos_157,Tomatidine,416.3531,798663.0,SHY
1323,SHY_6_pos_157,Hydroxytomatine_range,1050.55,3213904.0,SHY
1324,SHY_6_pos_157,Acetoxytomatine_II_rt4p4,1092.5608,188565.0,SHY
1325,SHY_6_pos_157,Acetoxytomatine_II_rt5p3,1092.5608,5572638.0,SHY
1326,SHY_6_pos_157,Acetoxytomatine_II_rt5p4,1092.5608,945577.0,SHY
1327,SHY_6_pos_157,EsculeosideB_rt2p2,1228.5957,3603.0,SHY
1328,SHY_6_pos_157,EsculeosideB_rt2p3,1228.5957,0.0,SHY
1329,SHY_6_pos_157,LycoEscu_rt3p3,1270.6076,0.0,SHY
1330,SHY_6_pos_157,LycoEscu_rt2p4,1270.6076,0.0,SHY
1331,SHY_7_pos_46,Dehydrotomatine,1034.5422,2364230.0,SHY
1332,SHY_7_pos_46,alpha-Tomatine,1036.5613,10803636.0,SHY
1333,SHY_7_pos_46,Tomatidine,416.3531,8906.0,SHY
1334,SHY_7_pos_46,Hydroxytomatine_range,1050.55,3602046.0,SHY
1335,SHY_7_pos_46,Acetoxytomatine_II_rt4p4,1092.5608,244726.0,SHY
1336,SHY_7_pos_46,Acetoxytomatine_II_rt5p3,1092.5608,5081110.0,SHY
1337,SHY_7_pos_46,Acetoxytomatine_II_rt5p4,1092.5608,1309737.0,SHY
1338,SHY_7_pos_46,EsculeosideB_rt2p2,1228.5957,10793.0,SHY
1339,SHY_7_pos_46,EsculeosideB_rt2p3,1228.5957,0.0,SHY
1340,SHY_7_pos_46,LycoEscu_rt3p3,1270.6076,24720.0,SHY
1341,SHY_7_pos_46,LycoEscu_rt2p4,1270.6076,0.0,SHY
1342,SHY_8_pos_32,Dehydrotomatine,1034.5422,563265.0,SHY
1343,SHY_8_pos_32,alpha-Tomatine,1036.5613,5262631.0,SHY
1344,SHY_8_pos_32,Tomatidine,416.3531,0.0,SHY
1345,SHY_8_pos_32,Hydroxytomatine_range,1050.55,11441083.0,SHY
1346,SHY_8_pos_32,Acetoxytomatine_II_rt4p4,1092.5608,104753.0,SHY
1347,SHY_8_pos_32,Acetoxytomatine_II_rt5p3,1092.5608,6732456.0,SHY
1348,SHY_8_pos_32,Acetoxytomatine_II_rt5p4,1092.5608,878935.0,SHY
1349,SHY_8_pos_32,EsculeosideB_rt2p2,1228.5957,0.0,SHY
1350,SHY_8_pos_32,EsculeosideB_rt2p3,1228.5957,0.0,SHY
1351,SHY_8_pos_32,LycoEscu_rt3p3,1270.6076,0.0,SHY
1352,SHY_8_pos_32,LycoEscu_rt2p4,1270.6076,0.0,SHY
1353,SHY_9_pos_136,Dehydrotomatine,1034.5422,2011902.0,SHY
1354,SHY_9_pos_136,alpha-Tomatine,1036.5613,8487612.0,SHY
1355,SHY_9_pos_136,Tomatidine,416.3531,767422.0,SHY
1356,SHY_9_pos_136,Hydroxytomatine_range,1050.55,3525986.0,SHY
1357,SHY_9_pos_136,Acetoxytomatine_II_rt4p4,1092.5608,215168.0,SHY
1358,SHY_9_pos_136,Acetoxytomatine_II_rt5p3,1092.5608,5989308.0,SHY
1359,SHY_9_pos_136,Acetoxytomatine_II_rt5p4,1092.5608,1057222.0,SHY
1360,SHY_9_pos_136,EsculeosideB_rt2p2,1228.5957,1569.0,SHY
1361,SHY_9_pos_136,EsculeosideB_rt2p3,1228.5957,0.0,SHY
1362,SHY_9_pos_136,LycoEscu_rt3p3,1270.6076,0.0,SHY
1363,SHY_9_pos_136,LycoEscu_rt2p4,1270.6076,0.0,SHY
1364,SHY_10_pos_146,Dehydrotomatine,1034.5422,2021257.0,SHY
1365,SHY_10_pos_146,alpha-Tomatine,1036.5613,8545225.0,SHY
1366,SHY_10_pos_146,Tomatidine,416.3531,821403.0,SHY
1367,SHY_10_pos_146,Hydroxytomatine_range,1050.55,3581648.0,SHY
1368,SHY_10_pos_146,Acetoxytomatine_II_rt4p4,1092.5608,217877.0,SHY
1369,SHY_10_pos_146,Acetoxytomatine_II_rt5p3,1092.5608,5971491.0,SHY
1370,SHY_10_pos_146,Acetoxytomatine_II_rt5p4,1092.5608,1038032.0,SHY
1371,SHY_10_pos_146,EsculeosideB_rt2p2,1228.5957,2575.0,SHY
1372,SHY_10_pos_146,EsculeosideB_rt2p3,1228.5957,0.0,SHY
1373,SHY_10_pos_146,LycoEscu_rt3p3,1270.6076,0.0,SHY
1374,SHY_10_pos_146,LycoEscu_rt2p4,1270.6076,0.0,SHY
1375,SLB_1_pos_90,Dehydrotomatine,1034.5422,4973716.0,SLB
1376,SLB_1_pos_90,alpha-Tomatine,1036.5613,12660693.0,SLB
1377,SLB_1_pos_90,Tomatidine,416.3531,17889.0,SLB
1378,SLB_1_pos_90,Hydroxytomatine_range,1050.55,472899.0,SLB
1379,SLB_1_pos_90,Acetoxytomatine_II_rt4p4,1092.5608,0.0,SLB
